temp,ph,do,ammonia,turbidity,salinity
27.97,8.01,6.55,0.05,21.0,18.043
27.88,7.99,6.5,0.05,19.0,18.043
27.92,8.03,6.46,0.05,21.0,18.043
27.91,8.01,6.43,0.05,20.0,18.043
27.81,7.99,6.48,0.05,19.0,18.043
27.91,8.0,6.53,0.05,19.0,18.043
28.0,8.0,6.29,0.05,19.0,18.043
27.85,8.0,6.46,0.05,19.0,18.043
27.95,8.0,6.35,0.05,19.0,18.043
27.97,8.01,6.29,0.05,18.0,18.043
27.88,7.98,6.36,0.05,21.0,18.042
27.98,7.96,6.37,0.05,19.0,18.042
28.05,7.99,6.37,0.05,19.0,18.042
27.97,8.0,6.45,0.05,24.0,18.042
27.86,8.0,6.39,0.05,15.0,18.042
27.89,8.0,6.64,0.05,17.0,18.042
27.96,7.98,6.29,0.05,19.0,18.042
27.92,7.99,6.33,0.05,20.0,18.042
27.9,8.03,6.34,0.05,20.0,18.042
27.84,7.99,6.37,0.05,18.0,18.042
27.97,8.03,6.4,0.05,19.0,18.042
27.91,7.97,6.26,0.05,21.0,18.042
27.86,8.01,6.24,0.05,21.0,18.042
28.01,7.97,6.39,0.05,20.0,18.042
27.97,7.99,6.31,0.05,20.0,18.043
27.88,7.99,6.27,0.05,18.0,18.043
27.9,7.99,6.32,0.05,18.0,18.043
27.94,8.0,6.18,0.05,21.0,18.043
27.79,7.99,6.2,0.05,20.0,18.043
27.9,8.0,6.45,0.05,20.0,18.043
27.87,7.98,6.28,0.05,18.0,18.043
27.87,8.03,6.36,0.05,17.0,18.043
27.95,7.97,6.45,0.05,21.0,18.043
27.89,7.97,6.32,0.05,21.0,18.043
27.88,8.02,6.29,0.05,20.0,18.043
27.84,8.0,6.32,0.05,22.0,18.043
27.9,8.01,6.3,0.05,20.0,18.043
27.9,7.97,6.45,0.05,19.0,18.043
27.9,7.99,6.46,0.05,21.0,18.043
27.83,8.01,6.35,0.05,21.0,18.043
27.86,8.0,6.19,0.05,18.0,18.043
27.85,7.99,6.19,0.05,18.0,18.043
27.94,7.97,6.27,0.05,19.0,18.044
27.91,7.98,6.33,0.05,20.0,18.043
27.82,8.01,6.17,0.05,18.0,18.043
27.74,8.0,6.16,0.05,19.0,18.044
27.87,7.99,6.27,0.05,17.0,18.044
27.9,7.95,6.29,0.05,20.0,18.043
27.86,8.05,6.25,0.05,19.0,18.044
27.82,8.0,6.24,0.05,17.0,18.044
27.96,7.98,6.34,0.05,23.0,18.044
27.94,7.97,6.3,0.05,20.0,18.044
27.86,8.0,6.17,0.05,19.0,18.044
27.9,8.0,6.32,0.05,21.0,18.043
27.94,7.96,6.17,0.05,19.0,18.043
27.87,7.94,6.41,0.05,18.0,18.043
27.88,8.0,6.23,0.05,17.0,18.043
27.83,7.98,6.29,0.05,20.0,18.043
27.93,8.03,6.15,0.05,20.0,18.043
27.83,7.98,6.19,0.05,20.0,18.043
27.86,8.01,6.34,0.05,21.0,18.043
27.89,7.96,6.15,0.05,17.0,18.043
27.85,7.99,6.18,0.05,18.0,18.042
27.75,7.96,6.26,0.05,18.0,18.043
27.77,7.97,6.26,0.05,20.0,18.042
27.84,7.98,6.17,0.05,20.0,18.043
27.92,7.98,6.04,0.05,15.0,18.043
27.86,8.0,6.21,0.05,21.0,18.043
27.82,8.03,6.27,0.05,19.0,18.043
27.89,7.98,6.34,0.05,17.0,18.043
27.89,7.99,6.37,0.05,17.0,18.043
27.81,7.99,6.2,0.05,22.0,18.043
27.87,7.95,6.19,0.05,21.0,18.043
27.81,7.96,6.21,0.05,17.0,18.043
27.88,8.01,6.33,0.05,19.0,18.043
27.72,7.99,6.19,0.05,18.0,18.043
27.76,7.99,6.14,0.05,18.0,18.044
27.84,7.99,6.1,0.05,20.0,18.044
27.81,7.97,6.18,0.05,17.0,18.044
27.81,8.0,6.16,0.05,20.0,18.044
27.89,7.96,6.26,0.05,17.0,18.044
27.8,7.99,6.09,0.05,20.0,18.044
27.78,8.03,6.14,0.05,17.0,18.044
27.77,7.98,6.29,0.05,22.0,18.044
27.79,7.97,6.13,0.05,19.0,18.043
27.83,7.98,6.13,0.05,19.0,18.044
27.83,7.97,6.07,0.05,19.0,18.043
27.78,7.97,6.32,0.05,20.0,18.044
27.83,7.97,6.23,0.05,19.0,18.044
27.74,7.99,6.18,0.05,22.0,18.044
27.86,8.01,6.27,0.05,19.0,18.044
27.81,7.99,6.19,0.05,19.0,18.044
27.8,8.02,6.12,0.05,20.0,18.044
27.78,7.97,6.09,0.05,19.0,18.044
27.85,7.96,6.2,0.05,16.0,18.044
27.73,7.96,5.99,0.05,22.0,18.045
27.84,7.95,6.19,0.05,21.0,18.045
27.81,7.96,6.07,0.05,19.0,18.045
27.76,7.94,6.08,0.05,22.0,18.045
27.78,7.99,6.01,0.05,22.0,18.045
27.83,7.98,6.08,0.05,16.0,18.045
27.73,8.01,6.11,0.05,22.0,18.045
27.75,7.96,6.19,0.05,20.0,18.045
27.81,7.98,6.15,0.05,17.0,18.045
27.82,7.94,6.18,0.05,19.0,18.046
27.74,7.97,6.0,0.05,22.0,18.046
27.77,8.0,6.11,0.05,17.0,18.045
27.82,7.99,6.06,0.05,17.0,18.045
27.84,8.01,6.11,0.05,21.0,18.046
27.83,7.95,6.1,0.05,22.0,18.045
27.83,7.98,6.06,0.05,19.0,18.045
27.77,7.97,5.95,0.05,19.0,18.045
27.83,7.97,6.0,0.05,20.0,18.045
27.79,7.93,6.12,0.05,19.0,18.045
27.79,8.0,5.91,0.05,20.0,18.045
27.8,7.96,6.02,0.05,20.0,18.045
27.67,8.01,6.05,0.05,19.0,18.045
27.76,7.98,6.14,0.05,22.0,18.045
27.83,7.98,6.03,0.05,20.0,18.045
27.72,7.95,6.03,0.05,20.0,18.045
27.76,8.01,6.09,0.05,21.0,18.045
27.77,7.98,6.05,0.05,20.0,18.045
27.74,7.95,5.85,0.05,19.0,18.045
27.8,7.98,5.93,0.05,21.0,18.045
27.71,7.96,5.88,0.05,19.0,18.045
27.82,7.94,5.93,0.05,21.0,18.045
27.7,7.98,6.1,0.05,20.0,18.045
27.78,7.94,6.03,0.05,20.0,18.045
27.79,7.94,5.91,0.05,20.0,18.045
27.74,7.93,6.0,0.05,18.0,18.045
27.75,7.94,5.83,0.05,22.0,18.045
27.76,7.99,5.92,0.05,20.0,18.045
27.77,7.99,6.02,0.05,20.0,18.045
27.84,7.96,5.96,0.05,21.0,18.045
27.71,7.99,5.85,0.05,19.0,18.045
27.75,7.94,6.07,0.05,17.0,18.045
27.67,7.96,6.04,0.05,19.0,18.045
27.72,7.96,6.03,0.05,18.0,18.045
27.78,7.97,5.99,0.05,18.0,18.045
27.76,7.94,6.03,0.05,20.0,18.046
27.72,7.96,5.96,0.05,20.0,18.045
27.7,7.98,5.93,0.05,18.0,18.045
27.84,7.97,5.95,0.05,19.0,18.046
27.79,7.97,5.91,0.05,21.0,18.046
27.85,7.98,5.92,0.05,16.0,18.045
27.77,7.99,5.99,0.05,20.0,18.045
27.79,7.97,5.99,0.05,20.0,18.045
27.74,7.97,6.0,0.05,20.0,18.045
27.7,8.01,5.89,0.05,19.0,18.045
27.86,7.97,5.99,0.05,18.0,18.045
27.76,7.96,5.91,0.05,19.0,18.045
27.77,7.97,6.05,0.05,22.0,18.045
27.71,8.02,5.86,0.05,19.0,18.045
27.66,7.97,5.91,0.05,20.0,18.045
27.75,7.96,5.94,0.05,21.0,18.045
27.8,7.99,5.91,0.05,23.0,18.045
27.73,7.95,5.86,0.05,20.0,18.045
27.71,7.93,6.04,0.05,19.0,18.045
27.8,7.95,5.73,0.05,19.0,18.045
27.65,7.95,5.96,0.05,20.0,18.045
27.66,7.94,6.03,0.05,20.0,18.045
27.74,7.97,6.01,0.05,20.0,18.046
27.74,7.95,6.0,0.05,22.0,18.046
27.67,7.95,5.74,0.05,19.0,18.045
27.73,7.97,5.82,0.05,21.0,18.045
27.75,7.94,5.96,0.05,21.0,18.045
27.7,7.96,5.85,0.05,21.0,18.045
27.72,7.95,5.9,0.05,20.0,18.046
27.67,7.94,5.75,0.05,18.0,18.046
27.7,7.96,5.92,0.05,18.0,18.045
27.59,7.96,5.8,0.05,17.0,18.045
27.72,7.96,5.79,0.05,20.0,18.045
27.74,7.95,5.88,0.05,18.0,18.045
27.7,7.93,5.93,0.05,18.0,18.045
27.66,7.91,5.92,0.05,20.0,18.045
27.72,7.94,5.75,0.05,19.0,18.045
27.73,7.96,6.06,0.05,21.0,18.045
27.65,7.93,5.86,0.05,18.0,18.045
27.67,7.96,5.89,0.05,22.0,18.045
27.61,7.96,6.04,0.05,23.0,18.046
27.62,7.93,5.75,0.05,19.0,18.046
27.68,7.94,5.79,0.05,22.0,18.046
27.71,7.96,5.71,0.05,21.0,18.046
27.64,8.0,5.82,0.05,20.0,18.046
27.63,7.96,5.86,0.05,19.0,18.046
27.71,7.94,5.65,0.05,17.0,18.046
27.78,7.94,5.78,0.05,21.0,18.046
27.74,7.96,5.86,0.05,19.0,18.046
27.71,7.95,5.82,0.05,23.0,18.046
27.71,7.98,5.82,0.05,18.0,18.047
27.76,7.95,5.72,0.05,17.0,18.046
27.75,7.95,5.84,0.05,21.0,18.046
27.61,7.95,5.8,0.05,20.0,18.047
27.61,7.96,5.75,0.05,19.0,18.047
27.64,7.91,5.96,0.05,20.0,18.047
27.67,7.93,5.74,0.05,20.0,18.047
27.6,7.97,5.75,0.05,21.0,18.047
27.65,7.96,5.78,0.05,21.0,18.048
27.63,7.95,5.82,0.05,18.0,18.048
27.67,7.93,5.78,0.05,20.0,18.048
27.66,7.93,5.83,0.05,22.0,18.047
27.67,7.94,5.82,0.05,17.0,18.047
27.59,7.95,5.73,0.05,20.0,18.047
27.6,7.92,5.81,0.05,21.0,18.047
27.62,7.96,5.81,0.05,19.0,18.047
27.67,7.93,5.76,0.05,20.0,18.047
27.66,7.96,5.68,0.05,19.0,18.047
27.79,7.91,5.7,0.05,21.0,18.047
27.64,7.93,5.64,0.05,21.0,18.047
27.72,7.99,5.67,0.05,20.0,18.047
27.6,7.94,5.71,0.05,19.0,18.047
27.52,7.94,5.74,0.05,19.0,18.047
27.64,7.96,5.69,0.05,19.0,18.048
27.54,7.92,5.7,0.05,18.0,18.048
27.73,7.96,5.77,0.05,21.0,18.048
27.64,7.91,5.7,0.05,19.0,18.048
27.61,7.94,5.82,0.05,23.0,18.048
27.59,7.96,5.78,0.05,21.0,18.047
27.61,7.96,5.57,0.05,20.0,18.047
27.67,7.95,5.57,0.05,20.0,18.047
27.65,7.96,5.59,0.05,20.0,18.047
27.63,8.0,5.67,0.05,20.0,18.047
27.65,7.95,5.66,0.05,18.0,18.047
27.6,7.96,5.6,0.05,22.0,18.047
27.53,7.92,5.71,0.05,23.0,18.047
27.56,7.91,5.81,0.05,19.0,18.047
27.62,7.9,5.69,0.05,17.0,18.047
27.56,7.94,5.71,0.05,20.0,18.047
27.62,7.94,5.72,0.05,22.0,18.047
27.6,7.95,5.66,0.05,19.0,18.047
27.69,7.94,5.69,0.05,20.0,18.047
27.64,7.93,5.69,0.05,19.0,18.047
27.59,7.95,5.71,0.05,21.0,18.046
27.51,7.97,5.56,0.05,23.0,18.047
27.58,7.93,5.71,0.05,22.0,18.047
27.6,7.95,5.63,0.05,18.0,18.047
27.64,7.9,5.69,0.05,23.0,18.047
27.65,7.91,5.76,0.05,18.0,18.047
27.65,7.94,5.75,0.05,18.0,18.047
27.68,7.95,5.69,0.05,20.0,18.047
27.55,7.97,5.65,0.05,20.0,18.047
27.53,7.89,5.62,0.05,19.0,18.047
27.55,7.9,5.72,0.05,20.0,18.047
27.53,7.91,5.47,0.05,22.0,18.046
27.54,7.96,5.57,0.05,18.0,18.046
27.59,7.93,5.65,0.05,18.0,18.046
27.58,7.97,5.73,0.05,21.0,18.047
27.63,7.96,5.58,0.05,19.0,18.047
27.59,7.9,5.55,0.05,19.0,18.046
27.53,7.96,5.48,0.05,19.0,18.047
27.56,7.91,5.64,0.05,19.0,18.047
27.58,7.94,5.44,0.05,21.0,18.046
27.62,7.9,5.51,0.05,23.0,18.046
27.58,7.96,5.51,0.05,18.0,18.046
27.62,7.91,5.75,0.05,21.0,18.046
27.52,7.91,5.48,0.05,18.0,18.046
27.56,7.96,5.59,0.05,20.0,18.047
27.52,7.94,5.57,0.05,19.0,18.047
27.48,7.95,5.57,0.05,19.0,18.047
27.6,7.92,5.59,0.05,18.0,18.047
27.59,7.98,5.46,0.05,21.0,18.047
27.55,7.92,5.38,0.05,18.0,18.046
27.56,7.95,5.46,0.05,19.0,18.047
27.59,7.92,5.54,0.05,20.0,18.047
27.48,7.92,5.72,0.05,19.0,18.046
27.6,7.94,5.58,0.05,21.0,18.047
27.6,7.92,5.58,0.05,19.0,18.047
27.61,7.93,5.61,0.05,20.0,18.047
27.58,7.92,5.45,0.05,20.0,18.047
27.52,7.94,5.54,0.05,19.0,18.047
27.6,7.92,5.46,0.05,19.0,18.047
27.67,7.89,5.72,0.05,20.0,18.047
27.55,7.93,5.56,0.05,21.0,18.047
27.54,7.95,5.41,0.05,21.0,18.047
27.66,7.93,5.66,0.05,20.0,18.047
27.54,7.94,5.74,0.05,18.0,18.047
27.53,7.94,5.6,0.05,19.0,18.047
27.45,7.95,5.47,0.05,20.0,18.047
27.54,7.94,5.48,0.05,21.0,18.047
27.56,7.96,5.41,0.05,20.0,18.047
27.45,7.9,5.54,0.05,17.0,18.047
27.54,7.91,5.6,0.05,19.0,18.047
27.59,7.88,5.51,0.05,18.0,18.047
27.52,7.93,5.42,0.05,16.0,18.047
27.46,7.97,5.65,0.05,18.0,18.047
27.48,7.91,5.5,0.05,17.0,18.047
27.61,7.94,5.59,0.05,20.0,18.047
27.56,7.94,5.49,0.05,19.0,18.047
27.54,7.95,5.43,0.05,21.0,18.047
27.63,7.9,5.44,0.05,18.0,18.047
27.51,7.91,5.35,0.05,20.0,18.046
27.48,7.93,5.42,0.05,20.0,18.047
27.57,7.94,5.39,0.05,17.0,18.047
27.46,7.91,5.45,0.05,19.0,18.046
27.55,7.92,5.31,0.05,17.0,18.046
27.53,7.94,5.48,0.05,20.0,18.046
27.49,7.97,5.47,0.05,21.0,18.046
27.52,7.92,5.46,0.05,20.0,18.047
27.51,7.89,5.4,0.05,18.0,18.047
27.49,7.93,5.49,0.05,18.0,18.047
27.45,7.91,5.32,0.05,21.0,18.047
27.48,7.95,5.42,0.05,20.0,18.047
27.47,7.92,5.5,0.05,21.0,18.047
27.55,7.95,5.45,0.05,19.0,18.047
27.56,7.9,5.37,0.05,20.0,18.047
27.48,7.95,5.38,0.05,18.0,18.047
27.55,7.92,5.28,0.05,20.0,18.047
27.55,7.91,5.28,0.05,22.0,18.047
27.5,7.91,5.41,0.05,20.0,18.047
27.49,7.92,5.34,0.05,19.0,18.047
27.48,7.92,5.34,0.05,21.0,18.047
27.5,7.91,5.35,0.05,21.0,18.047
27.49,7.89,5.4,0.05,19.0,18.047
27.56,7.9,5.35,0.05,17.0,18.048
27.55,7.89,5.47,0.05,19.0,18.047
27.45,7.89,5.27,0.05,21.0,18.047
27.54,7.93,5.25,0.05,20.0,18.047
27.49,7.93,5.41,0.05,21.0,18.047
27.48,7.89,5.46,0.05,21.0,18.047
27.54,7.91,5.5,0.05,20.0,18.047
27.51,7.93,5.25,0.05,19.0,18.047
27.51,7.93,5.45,0.05,21.0,18.046
27.42,7.93,5.31,0.05,21.0,18.047
27.56,7.88,5.41,0.05,17.0,18.047
27.48,7.93,5.35,0.05,19.0,18.047
27.57,7.92,5.36,0.05,19.0,18.047
27.53,7.92,5.37,0.05,20.0,18.047
27.49,7.94,5.31,0.05,18.0,18.047
27.46,7.93,5.35,0.05,18.0,18.047
27.47,7.93,5.35,0.05,19.0,18.047
27.48,7.88,5.46,0.05,21.0,18.047
27.35,7.95,5.28,0.05,20.0,18.048
27.48,7.93,5.29,0.05,19.0,18.048
27.46,7.92,5.23,0.05,21.0,18.047
27.43,7.94,5.32,0.05,18.0,18.047
27.52,7.93,5.34,0.05,20.0,18.048
27.54,7.89,5.31,0.05,19.0,18.048
27.51,7.91,5.37,0.05,19.0,18.048
27.42,7.9,5.34,0.05,20.0,18.048
27.47,7.9,5.36,0.05,22.0,18.048
27.42,7.94,5.37,0.05,16.0,18.048
27.48,7.91,5.19,0.05,20.0,18.049
27.51,7.91,5.33,0.05,20.0,18.049
27.44,7.88,5.32,0.05,21.0,18.049
27.48,7.9,5.28,0.05,22.0,18.049
27.48,7.88,5.3,0.05,18.0,18.049
27.55,7.94,5.38,0.05,21.0,18.049
27.47,7.9,5.2,0.05,18.0,18.048
27.47,7.91,5.37,0.05,21.0,18.048
27.47,7.92,5.32,0.05,18.0,18.048
27.44,7.93,5.46,0.05,20.0,18.048
27.43,7.9,5.3,0.05,19.0,18.048
27.53,7.89,5.17,0.05,17.0,18.048
27.49,7.89,5.37,0.05,19.0,18.048
27.52,7.92,5.26,0.05,21.0,18.049
27.39,7.9,5.43,0.05,24.0,18.049
27.37,7.95,5.18,0.05,17.0,18.049
27.51,7.89,5.39,0.05,21.0,18.049
27.46,7.91,5.34,0.05,20.0,18.049
27.34,7.93,5.2,0.05,19.0,18.049
27.41,7.87,5.23,0.05,19.0,18.049
27.44,7.92,5.13,0.05,21.0,18.049
27.46,7.88,5.28,0.05,19.0,18.049
27.54,7.91,5.18,0.05,20.0,18.049
27.48,7.95,5.01,0.05,18.0,18.049
27.53,7.91,5.2,0.05,20.0,18.049
27.42,7.9,5.21,0.05,17.0,18.049
27.5,7.89,5.2,0.05,19.0,18.049
27.47,7.88,5.31,0.05,18.0,18.049
27.43,7.89,5.13,0.05,20.0,18.049
27.49,7.93,5.32,0.05,18.0,18.049
27.48,7.92,5.16,0.05,20.0,18.049
27.5,7.92,5.22,0.05,20.0,18.048
27.35,7.9,5.28,0.05,19.0,18.048
27.35,7.92,5.2,0.05,20.0,18.048
27.46,7.9,5.14,0.05,17.0,18.048
27.44,7.9,5.14,0.05,20.0,18.048
27.51,7.89,5.23,0.05,21.0,18.047
27.4,7.9,5.13,0.05,21.0,18.048
27.41,7.89,5.33,0.05,18.0,18.048
27.43,7.9,5.15,0.05,21.0,18.048
27.49,7.92,5.21,0.05,20.0,18.048
27.43,7.91,5.29,0.05,19.0,18.048
27.47,7.9,5.07,0.05,19.0,18.048
27.41,7.9,5.17,0.05,21.0,18.048
27.47,7.89,5.07,0.05,17.0,18.048
27.4,7.89,5.18,0.05,18.0,18.048
27.3,7.92,5.1,0.05,20.0,18.048
27.45,7.89,5.24,0.05,18.0,18.048
27.38,7.86,5.36,0.05,20.0,18.049
27.4,7.91,5.16,0.05,20.0,18.048
27.46,7.9,5.07,0.05,21.0,18.048
27.37,7.91,5.22,0.05,18.0,18.048
27.33,7.87,5.1,0.05,19.0,18.049
27.41,7.9,5.1,0.05,19.0,18.049
27.44,7.88,5.24,0.05,19.0,18.049
27.49,7.93,5.05,0.05,18.0,18.049
27.43,7.87,4.98,0.05,21.0,18.049
27.39,7.91,5.25,0.05,18.0,18.049
27.46,7.91,5.07,0.05,22.0,18.049
27.34,7.87,5.23,0.05,23.0,18.049
27.45,7.9,5.17,0.05,18.0,18.049
27.32,7.9,5.15,0.05,20.0,18.049
27.45,7.87,5.13,0.05,19.0,18.049
27.38,7.92,4.99,0.05,20.0,18.049
27.39,7.91,5.15,0.05,19.0,18.049
27.4,7.88,5.18,0.05,22.0,18.049
27.38,7.86,5.22,0.05,22.0,18.049
27.4,7.89,5.13,0.05,20.0,18.048
27.46,7.9,5.01,0.05,19.0,18.048
27.4,7.86,5.21,0.05,19.0,18.048
27.34,7.9,5.12,0.05,17.0,18.048
27.36,7.91,5.07,0.05,21.0,18.048
27.41,7.9,5.12,0.05,19.0,18.048
27.31,7.89,5.07,0.05,21.0,18.048
27.36,7.87,4.94,0.05,19.0,18.048
27.42,7.91,5.12,0.05,21.0,18.048
27.36,7.87,5.04,0.05,19.0,18.048
27.42,7.9,5.13,0.05,17.0,18.048
27.36,7.88,5.17,0.05,18.0,18.048
27.39,7.87,5.18,0.05,20.0,18.047
27.37,7.87,5.1,0.05,19.0,18.048
27.35,7.89,5.07,0.05,21.0,18.048
27.48,7.9,4.97,0.05,19.0,18.048
27.41,7.89,5.03,0.05,19.0,18.048
27.37,7.89,5.0,0.05,19.0,18.048
27.49,7.9,5.03,0.05,21.0,18.049
27.38,7.88,5.05,0.05,20.0,18.049
27.34,7.91,5.1,0.05,21.0,18.049
27.3,7.89,5.05,0.05,20.0,18.049
27.4,7.93,5.12,0.05,20.0,18.049
27.45,7.88,5.01,0.05,17.0,18.049
27.36,7.86,4.97,0.05,16.0,18.049
27.35,7.89,4.97,0.05,16.0,18.049
27.39,7.88,5.07,0.05,20.0,18.049
27.37,7.91,5.03,0.05,21.0,18.049
27.44,7.89,5.0,0.05,24.0,18.048
27.4,7.88,5.07,0.05,16.0,18.049
27.35,7.88,4.9,0.05,19.0,18.049
27.47,7.85,5.01,0.05,18.0,18.049
27.46,7.9,5.21,0.05,22.0,18.049
27.37,7.85,5.01,0.05,21.0,18.049
27.32,7.91,5.1,0.05,18.0,18.049
27.39,7.94,4.92,0.05,20.0,18.049
27.52,7.89,5.05,0.05,18.0,18.049
27.35,7.88,5.0,0.05,18.0,18.049
27.41,7.88,4.99,0.05,17.0,18.049
27.39,7.93,5.02,0.05,18.0,18.049
27.34,7.87,4.86,0.05,17.0,18.049
27.43,7.91,5.09,0.05,17.0,18.05
27.35,7.9,5.07,0.05,18.0,18.05
27.39,7.89,5.05,0.05,18.0,18.05
27.37,7.89,4.9,0.05,23.0,18.049
27.23,7.87,4.95,0.05,21.0,18.049
27.34,7.89,4.93,0.05,21.0,18.049
27.39,7.88,4.92,0.05,19.0,18.049
27.38,7.89,4.91,0.05,17.0,18.05
27.32,7.9,4.82,0.05,19.0,18.05
27.24,7.91,5.08,0.05,20.0,18.049
27.37,7.87,4.92,0.05,18.0,18.049
27.28,7.86,4.87,0.05,19.0,18.049
27.31,7.88,4.9,0.05,18.0,18.049
27.41,7.88,4.98,0.05,22.0,18.049
27.41,7.88,5.0,0.05,19.0,18.05
27.39,7.87,4.9,0.05,22.0,18.049
27.37,7.91,4.94,0.05,20.0,18.05
27.31,7.87,4.92,0.05,20.0,18.05
27.4,7.9,4.9,0.05,20.0,18.05
27.42,7.89,5.02,0.05,20.0,18.05
27.33,7.89,4.93,0.05,22.0,18.05
27.27,7.88,4.91,0.05,20.0,18.05
27.36,7.89,4.82,0.05,19.0,18.05
27.26,7.87,4.88,0.05,20.0,18.05
27.33,7.87,4.86,0.05,19.0,18.05
27.36,7.89,4.87,0.05,20.0,18.05
27.33,7.94,4.86,0.05,19.0,18.05
27.27,7.88,4.72,0.05,18.0,18.05
27.35,7.9,4.92,0.05,17.0,18.05
27.28,7.89,4.93,0.05,18.0,18.05
27.37,7.87,4.87,0.05,21.0,18.05
27.26,7.85,4.94,0.05,20.0,18.05
27.29,7.87,5.01,0.05,18.0,18.05
27.35,7.9,4.89,0.05,20.0,18.05
27.32,7.9,4.83,0.05,21.0,18.05
27.27,7.9,5.05,0.05,20.0,18.049
27.31,7.88,4.88,0.05,20.0,18.049
27.23,7.89,4.77,0.05,19.0,18.049
27.31,7.89,4.74,0.05,21.0,18.049
27.29,7.88,4.8,0.05,20.0,18.049
27.34,7.88,4.85,0.05,22.0,18.049
27.31,7.85,4.9,0.05,19.0,18.049
27.125,6.01411,0.0,0.0,100.0,18.032
27.3125,6.03227,0.0,0.0,100.0,18.032
27.25,6.03681,0.0,0.0,100.0,18.032
27.25,5.87339,0.0,0.0,100.0,18.032
27.25,6.04135,0.0,0.0,100.0,18.032
27.25,6.04135,0.0,0.0,100.0,18.032
27.25,6.03681,0.0,0.0,100.0,18.032
27.25,6.03681,0.0,0.0,100.0,18.032
27.25,6.05043,0.0,0.0,100.0,18.032
27.25,6.05043,0.0,0.0,100.0,18.032
27.25,6.01865,4.942,0.0,100.0,18.032
27.1875,6.04135,1.83,1e-05,100.0,18.032
27.125,6.01411,2.865,0.0,100.0,18.032
27.125,6.02319,4.66,0.0,100.0,18.032
27.125,6.02319,0.0,0.0,100.0,18.032
27.125,6.03681,0.0,0.0,100.0,18.032
27.1875,6.07312,13.56,0.0,100.0,18.032
27.125,6.05043,0.0,0.0,100.0,18.032
27.1875,6.03681,4.464,0.0,100.0,18.032
27.125,6.0822,12.301,1e-05,100.0,18.032
27.125,6.02319,5.246,0.0,100.0,18.032
27.125,6.02319,0.0,0.0,100.0,18.032
27.1875,6.00957,0.0,0.0,100.0,18.032
27.125,6.03227,7.106,1e-05,100.0,18.032
27.1875,6.03681,1.888,0.0,100.0,18.032
27.125,6.03681,0.0,0.0,100.0,18.032
27.125,6.03227,0.0,0.0,100.0,18.032
27.125,6.03227,9.942,2e-05,100.0,18.032
27.125,6.03227,9.971,4e-05,100.0,18.032
27.1875,6.03227,0.0,0.0,100.0,18.032
27.1875,6.03681,0.0,0.0,100.0,18.032
27.1875,6.03227,0.0,0.0,100.0,18.032
27.1875,6.01411,4.226,0.0,100.0,18.032
27.125,6.02773,7.301,0.00027,100.0,18.032
27.125,6.03227,1.801,0.0,100.0,18.032
27.125,6.02319,4.66,0.0,100.0,18.032
27.125,6.01865,0.0,0.0,100.0,18.032
27.125,6.03227,0.0,0.0,100.0,18.032
27.125,6.03227,1.83,0.0,100.0,18.032
27.1875,6.04135,0.0,0.0,100.0,18.032
27.125,6.02319,5.42,1e-05,100.0,18.032
27.125,6.03681,0.0,0.0,100.0,18.032
27.125,6.05497,0.0,0.0,100.0,18.032
27.125,6.03681,4.16,0.0,100.0,18.032
27.125,6.03227,0.0,0.0,100.0,18.032
27.125,6.03227,0.0,0.0,100.0,18.032
27.125,6.03227,1.49,0.0,100.0,18.032
27.1875,6.01865,0.0,0.0,100.0,18.032
27.125,6.03227,0.0,0.0,100.0,18.032
27.125,6.02319,0.0,0.0,100.0,18.032
27.125,6.02773,0.0,0.0,100.0,18.032
27.1875,6.02319,1.331,0.0,100.0,18.032
27.125,6.02319,0.412,2e-05,100.0,18.032
27.125,6.03227,0.0,0.0,100.0,18.032
27.1875,6.01411,0.0,0.0,100.0,18.032
27.1875,6.02319,0.0,0.0,100.0,18.032
27.125,6.03681,0.0,0.0,100.0,18.032
27.125,6.04135,0.0,0.0,100.0,18.032
27.1875,6.03681,0.759,0.0,100.0,18.032
27.125,6.03681,0.0,0.0,100.0,18.032
27.125,6.02319,0.0,0.0,100.0,18.032
27.125,6.02773,0.0,0.0,100.0,18.032
27.125,6.03681,0.0,0.0,100.0,18.032
27.125,6.03227,0.0,0.0,100.0,18.032
27.125,6.02319,0.282,0.0,100.0,18.032
27.125,6.03227,2.648,0.0,100.0,18.032
27.125,6.03681,0.0,0.0,100.0,18.032
27.1875,6.05043,0.0,0.0,100.0,18.032
27.125,6.05497,13.134,0.0,100.0,18.032
27.125,6.03227,2.055,0.0,100.0,18.032
27.125,6.03227,0.0,0.0,100.0,18.032
27.1875,6.03227,0.0,1e-05,100.0,18.032
27.125,6.04135,1.823,0.0,100.0,18.032
27.125,6.05497,0.0,0.0,100.0,18.032
27.125,6.03681,0.0,0.0,100.0,18.032
27.125,6.03227,0.0,0.0,100.0,18.032
27.1875,6.03227,0.0,0.0,100.0,18.032
27.125,6.05497,0.0,0.0,100.0,18.032
27.125,6.05043,0.0,0.0,100.0,18.032
27.125,6.03681,8.936,3e-05,100.0,18.032
27.125,6.06858,2.359,0.0,100.0,18.032
27.125,6.04135,15.015,2e-05,100.0,18.032
27.1875,6.03681,0.0,0.0,100.0,18.032
27.125,6.03681,12.641,8e-05,100.0,18.032
27.125,6.04135,0.0,0.0,100.0,18.032
27.125,6.04135,0.0,0.0,100.0,18.032
